,DA Price,Net Load Forecast,System Margin,Day,Hour,Month,DA Price_24,DA Price_144,DA Price_168
2019-03-10 07:00:00,15.02,35295.0,0.7727925398899699,6,7,3,23.210000000000008,37.56000000000001,13.740000000000006
2019-03-10 08:00:00,19.36,36593.0,0.7929244315402458,6,8,3,28.640000000000004,33.07000000000001,15.430000000000005
2019-03-10 09:00:00,16.28,37293.0,0.8059136532166736,6,9,3,28.140000000000004,33.050000000000004,14.110000000000003
2019-03-10 10:00:00,18.5,37404.0,0.7932930677003516,6,10,3,28.43,37.38,15.410000000000004
2019-03-10 11:00:00,18.95,38287.0,0.805660433451259,6,11,3,37.84,39.980000000000004,13.91
2019-03-10 12:00:00,20.09,37403.0,0.8258165809808208,6,12,3,22.74,32.370000000000005,8.580000000000002
2019-03-10 13:00:00,13.88,34081.0,0.7932227052067138,6,13,3,20.9,27.94000000000001,8.700000000000001
2019-03-10 14:00:00,10.84,32633.0,0.7892783505154639,6,14,3,17.620000000000005,24.290000000000003,10.710000000000004
2019-03-10 15:00:00,9.23,31904.0,0.7739756941542267,6,15,3,18.010000000000005,26.750000000000007,16.51000000000001
2019-03-10 16:00:00,20.57,33685.0,0.7715025219007168,6,16,3,21.060000000000006,33.60000000000001,17.050000000000008
2019-03-10 17:00:00,23.51,38707.0,0.7379964871367213,6,17,3,27.710000000000004,42.85,33.03
2019-03-10 18:00:00,40.92,46371.0,0.8113778437473239,6,18,3,32.18000000000001,43.33,39.05
2019-03-10 19:00:00,30.8,46761.0,0.8190558808645991,6,19,3,29.110000000000003,42.150000000000006,28.940000000000005
2019-03-10 20:00:00,26.72,45600.0,0.823878984332793,6,20,3,26.520000000000007,26.740000000000006,26.180000000000003
2019-03-10 21:00:00,28.63,45340.0,0.8186045102760992,6,21,3,36.67,39.76,29.990000000000006
2019-03-10 22:00:00,24.62,49084.0,0.8833489113280113,6,22,3,34.77,36.9,26.550000000000004
2019-03-10 23:00:00,23.64,47100.0,0.899359338253183,6,23,3,17.67,31.650000000000002,30.000000000000004
2019-03-11 00:00:00,22.71,44505.0,0.8684924343932808,0,0,3,18.490000000000002,30.660000000000004,12.690000000000001
2019-03-11 01:00:00,24.97,43751.0,0.8939081185281222,0,1,3,17.950000000000003,28.170000000000005,7.01
2019-03-11 02:00:00,19.06,41001.0,0.8496474775823123,0,2,3,9.909999999999998,19.94000000000001,3.5200000000000014
2019-03-11 03:00:00,20.55,40053.0,0.8179924751410911,0,3,3,6.540000000000001,20.720000000000002,7.920000000000003
2019-03-11 04:00:00,25.8,43042.0,0.8032410659922252,0,4,3,6.560000000000002,28.05000000000001,15.040000000000004
2019-03-11 05:00:00,39.61,48984.0,0.8057012349856201,0,5,3,10.740000000000002,37.40000000000001,29.03000000000001
2019-03-11 06:00:00,47.96,54976.0,0.8438988394713893,0,6,3,13.110000000000001,44.81000000000001,38.57000000000001
2019-03-11 07:00:00,48.06,57197.0,0.8584364940197335,0,7,3,15.020000000000001,48.500000000000014,37.56000000000001
2019-03-11 08:00:00,46.84,56943.0,0.856188579870255,0,8,3,19.360000000000003,45.27,33.07000000000001
2019-03-11 09:00:00,45.31,55428.0,0.8479771148344912,0,9,3,16.280000000000005,42.88,33.050000000000004
2019-03-11 10:00:00,42.66,53935.0,0.8396898042206967,0,10,3,18.500000000000007,39.95,37.38
2019-03-11 11:00:00,39.95,52963.0,0.8378361197635242,0,11,3,18.95,39.05,39.980000000000004
2019-03-11 12:00:00,38.69,52468.0,0.8419946430173397,0,12,3,20.090000000000003,38.92000000000001,32.370000000000005
2019-03-11 13:00:00,36.9,51031.0,0.8306233593229636,0,13,3,13.88,39.37000000000001,27.94000000000001
2019-03-11 14:00:00,37.11,49948.0,0.81509113356078,0,14,3,10.840000000000002,44.09000000000002,24.290000000000003
2019-03-11 15:00:00,39.0,49872.0,0.802779935188409,0,15,3,9.230000000000002,46.390000000000015,26.750000000000007
2019-03-11 16:00:00,46.28,51923.0,0.8087115028838829,0,16,3,20.570000000000004,49.27000000000002,33.60000000000001
2019-03-11 17:00:00,50.29,56764.0,0.8369841527394667,0,17,3,23.51000000000001,52.73000000000001,42.85
2019-03-11 18:00:00,57.9,65535.0,0.9261118025722354,0,18,3,40.92000000000001,55.23000000000001,43.33
2019-03-11 19:00:00,50.19,64039.0,0.9287200474005484,0,19,3,30.800000000000008,51.100000000000016,42.150000000000006
2019-03-11 20:00:00,47.57,60292.0,0.8985688146267429,0,20,3,26.720000000000006,48.09000000000002,26.740000000000006
2019-03-11 21:00:00,47.61,58947.0,0.8900236570307541,0,21,3,28.63000000000001,46.09000000000002,39.76
2019-03-11 22:00:00,44.01,62237.0,0.9403709481712602,0,22,3,24.62,41.54000000000001,36.9
2019-03-11 23:00:00,40.98,59290.0,0.9239774748073504,0,23,3,23.640000000000008,36.08,31.650000000000002
2019-03-12 00:00:00,38.97,56513.0,0.8942358144067162,1,0,3,22.71,32.44,30.660000000000004
2019-03-12 01:00:00,36.91,54988.0,0.8869263285024155,1,1,3,24.97,30.020000000000003,28.170000000000005
2019-03-12 02:00:00,35.0,51761.0,0.8512864051911035,1,2,3,19.060000000000006,26.44000000000001,19.94000000000001
2019-03-12 03:00:00,32.92,49884.0,0.8252660693884913,1,3,3,20.550000000000008,25.680000000000003,20.720000000000002
2019-03-12 04:00:00,36.3,51631.0,0.8421612517175657,1,4,3,25.800000000000008,30.190000000000005,28.05000000000001
2019-03-12 05:00:00,46.83,56677.0,0.8562489708546024,1,5,3,39.61000000000001,37.84000000000001,37.40000000000001
2019-03-12 06:00:00,52.05,61918.0,0.8922830636801428,1,6,3,47.96000000000002,44.01,44.81000000000001
2019-03-12 07:00:00,51.37,62787.0,0.9105701640197865,1,7,3,48.06000000000002,48.000000000000014,48.500000000000014
2019-03-12 08:00:00,48.02,60790.0,0.9001921613639587,1,8,3,46.84000000000002,45.2,45.27
2019-03-12 09:00:00,44.1,57386.0,0.8828936126142454,1,9,3,45.31000000000001,42.63000000000001,42.88
2019-03-12 10:00:00,39.84,54406.0,0.8645011000388249,1,10,3,42.660000000000004,38.900000000000006,39.95
2019-03-12 11:00:00,37.43,52261.0,0.8567150576134366,1,11,3,39.95,32.88000000000001,39.05
2019-03-12 12:00:00,34.02,50373.0,0.8476354053309908,1,12,3,38.690000000000005,32.75,38.92000000000001
2019-03-12 13:00:00,33.37,48227.0,0.8284652150823154,1,13,3,36.9,32.800000000000004,39.37000000000001
2019-03-12 14:00:00,34.91,46280.0,0.8062890546260835,1,14,3,37.11000000000001,32.99,44.09000000000002
2019-03-12 15:00:00,36.7,45820.0,0.7943256667746463,1,15,3,39.00000000000001,32.17000000000001,46.390000000000015
2019-03-12 16:00:00,40.33,46702.0,0.777522295617964,1,16,3,46.280000000000015,35.460000000000015,49.27000000000002
2019-03-12 17:00:00,44.02,50887.0,0.8012258625839209,1,17,3,50.29000000000001,41.71000000000001,52.73000000000001
2019-03-12 18:00:00,44.68,57986.0,0.8822280279533082,1,18,3,57.90000000000001,46.78000000000001,55.23000000000001
2019-03-12 19:00:00,38.45,56234.0,0.8857283766311664,1,19,3,50.19000000000001,43.54,51.100000000000016
2019-03-12 20:00:00,30.99,52432.0,0.8764402177735886,1,20,3,47.57,33.18000000000001,48.09000000000002
2019-03-12 21:00:00,33.98,50980.0,0.8525689805811562,1,21,3,47.61000000000001,31.750000000000007,46.09000000000002
2019-03-12 22:00:00,33.67,53794.0,0.8964115305344589,1,22,3,44.00999999999999,29.970000000000002,41.54000000000001
2019-03-12 23:00:00,26.85,51008.0,0.8983758426883418,1,23,3,40.980000000000004,27.450000000000003,36.08
2019-03-13 00:00:00,22.28,47771.0,0.871326796499631,2,0,3,38.97,26.950000000000003,32.44
2019-03-13 01:00:00,25.33,47156.0,0.8858465874773506,2,1,3,36.91,24.330000000000002,30.020000000000003
2019-03-13 02:00:00,11.78,44540.0,0.8728977645496295,2,2,3,35.0,21.590000000000007,26.44000000000001
2019-03-13 03:00:00,14.61,43574.0,0.8589990375360924,2,3,3,32.92000000000001,23.590000000000003,25.680000000000003
2019-03-13 04:00:00,21.87,45641.0,0.842602976388931,2,4,3,36.30000000000001,25.490000000000006,30.190000000000005
2019-03-13 05:00:00,28.67,50657.0,0.854640585555728,2,5,3,46.830000000000005,33.220000000000006,37.84000000000001
2019-03-13 06:00:00,38.52,55670.0,0.8804896381402341,2,6,3,52.050000000000004,41.49000000000001,44.01
2019-03-13 07:00:00,37.89,57476.0,0.8945577784491705,2,7,3,51.37000000000001,41.42,48.000000000000014
2019-03-13 08:00:00,32.56,56937.0,0.8930770327547991,2,8,3,48.02,35.09,45.2
2019-03-13 09:00:00,29.5,54830.0,0.8808833428260757,2,9,3,44.1,33.150000000000006,42.63000000000001
2019-03-13 10:00:00,28.46,53418.0,0.8694868095630668,2,10,3,39.84000000000001,32.470000000000006,38.900000000000006
2019-03-13 11:00:00,29.88,52501.0,0.8734107961650688,2,11,3,37.43000000000001,31.430000000000007,32.88000000000001
2019-03-13 12:00:00,29.14,51861.0,0.8736832439097981,2,12,3,34.02000000000001,30.34,32.75
2019-03-13 13:00:00,30.04,50861.0,0.8696115380005593,2,13,3,33.37,30.310000000000002,32.800000000000004
2019-03-13 14:00:00,27.54,48755.0,0.8495572824997969,2,14,3,34.91,30.100000000000005,32.99
2019-03-13 15:00:00,27.98,48373.0,0.8492700830642713,2,15,3,36.70000000000001,31.080000000000005,32.17000000000001
2019-03-13 16:00:00,33.4,49205.0,0.8344847398733225,2,16,3,40.330000000000005,36.11000000000001,35.460000000000015
2019-03-13 17:00:00,36.7,53281.0,0.84505361948064,2,17,3,44.02,43.95000000000002,41.71000000000001
2019-03-13 18:00:00,43.05,59581.0,0.9022058250409207,2,18,3,44.68,45.64,46.78000000000001
2019-03-13 19:00:00,34.39,58532.0,0.9104034651479906,2,19,3,38.45,40.68,43.54
2019-03-13 20:00:00,30.08,54332.0,0.8859172586711241,2,20,3,30.99,30.270000000000003,33.18000000000001
2019-03-13 21:00:00,27.35,52383.0,0.8557082083827324,2,21,3,33.98,31.900000000000002,31.750000000000007
2019-03-13 22:00:00,25.17,55789.0,0.9120225022374384,2,22,3,33.67,35.61,29.970000000000002
2019-03-13 23:00:00,28.14,54163.0,0.9318535359578797,2,23,3,26.850000000000005,30.470000000000002,27.450000000000003
2019-03-14 00:00:00,26.86,51642.0,0.9027936362944355,3,0,3,22.280000000000005,25.740000000000006,26.950000000000003
2019-03-14 01:00:00,25.88,50899.0,0.8957119035599003,3,1,3,25.33,27.860000000000007,24.330000000000002
2019-03-14 02:00:00,24.32,47856.0,0.854635047736372,3,2,3,11.780000000000003,23.50000000000001,21.590000000000007
2019-03-14 03:00:00,23.72,46264.0,0.8282241583306443,3,3,3,14.610000000000001,23.260000000000005,23.590000000000003
2019-03-14 04:00:00,27.18,47371.0,0.8255190144298643,3,4,3,21.870000000000008,35.13000000000002,25.490000000000006
2019-03-14 05:00:00,37.69,51880.0,0.8209157409916011,3,5,3,28.670000000000005,37.290000000000006,33.220000000000006
2019-03-14 06:00:00,43.46,56732.0,0.8521406806796468,3,6,3,38.52,48.64000000000001,41.49000000000001
2019-03-14 07:00:00,43.72,57467.0,0.8573120338641403,3,7,3,37.89,49.630000000000024,41.42
2019-03-14 08:00:00,41.19,55909.0,0.8443066432788991,3,8,3,32.56,53.050000000000004,35.09
2019-03-14 09:00:00,42.12,53615.0,0.8312781438264562,3,9,3,29.500000000000004,51.350000000000016,33.150000000000006
2019-03-14 10:00:00,41.13,51817.0,0.8171448070782655,3,10,3,28.46,49.76000000000001,32.470000000000006
2019-03-14 11:00:00,41.27,50723.0,0.8176439604591056,3,11,3,29.880000000000006,47.65000000000001,31.430000000000007
2019-03-14 12:00:00,39.75,49814.0,0.8193686912312742,3,12,3,29.140000000000004,44.2,30.34
2019-03-14 13:00:00,38.29,48411.0,0.8112980769230769,3,13,3,30.040000000000003,41.21000000000001,30.310000000000002
2019-03-14 14:00:00,36.62,46534.0,0.7977535260705853,3,14,3,27.540000000000003,34.94,30.100000000000005
2019-03-14 15:00:00,34.81,45791.0,0.792077925442346,3,15,3,27.980000000000004,38.460000000000015,31.080000000000005
2019-03-14 16:00:00,36.34,46749.0,0.7829558521427925,3,16,3,33.40000000000001,43.07000000000001,36.11000000000001
2019-03-14 17:00:00,38.73,50174.0,0.7968330342027214,3,17,3,36.70000000000001,48.89,43.95000000000002
2019-03-14 18:00:00,42.39,56094.0,0.8486155157501536,3,18,3,43.050000000000004,51.32999999999999,45.64
2019-03-14 19:00:00,38.51,55616.0,0.8575487537130311,3,19,3,34.39,44.04,40.68
2019-03-14 20:00:00,32.09,52039.0,0.8346795907377491,3,20,3,30.080000000000005,40.57000000000001,30.270000000000003
2019-03-14 21:00:00,31.88,50662.0,0.8227055732111657,3,21,3,27.350000000000005,39.24,31.900000000000002
2019-03-14 22:00:00,26.99,53555.0,0.8819327552795734,3,22,3,25.170000000000005,31.39,35.61
2019-03-14 23:00:00,26.71,51843.0,0.9079303094022229,3,23,3,28.140000000000008,29.82,30.470000000000002
2019-03-15 00:00:00,18.89,49242.0,0.9009642583649804,4,0,3,26.860000000000003,20.869999999999997,25.740000000000006
2019-03-15 01:00:00,16.56,48027.0,0.9036625474981639,4,1,3,25.880000000000006,16.29,27.860000000000007
2019-03-15 02:00:00,12.12,44664.0,0.8557555167385138,4,2,3,24.32,14.370000000000003,23.50000000000001
2019-03-15 03:00:00,16.68,42953.0,0.8215553302066169,4,3,3,23.720000000000002,10.850000000000003,23.260000000000005
2019-03-15 04:00:00,23.63,43536.0,0.7985709782494483,4,4,3,27.180000000000003,14.600000000000003,35.13000000000002
2019-03-15 05:00:00,29.72,47271.0,0.7940330548942436,4,5,3,37.69000000000001,18.060000000000002,37.290000000000006
2019-03-15 06:00:00,41.41,51699.0,0.8189251119675034,4,6,3,43.46,18.200000000000006,48.64000000000001
2019-03-15 07:00:00,42.94,54013.0,0.8318490165611855,4,7,3,43.720000000000006,23.210000000000008,49.630000000000024
2019-03-15 08:00:00,42.59,53540.0,0.8308694187656723,4,8,3,41.19,28.640000000000004,53.050000000000004
2019-03-15 09:00:00,41.54,52356.0,0.8317166280743475,4,9,3,42.12,28.140000000000004,51.350000000000016
2019-03-15 10:00:00,40.97,51281.0,0.8275697890041598,4,10,3,41.129999999999995,28.43,49.76000000000001
2019-03-15 11:00:00,39.91,50769.0,0.828725810505152,4,11,3,41.27000000000001,37.84,47.65000000000001
2019-03-15 12:00:00,33.98,50254.0,0.8415453599373016,4,12,3,39.75000000000001,22.74,44.2
2019-03-15 13:00:00,28.27,48345.0,0.834586863008999,4,13,3,38.290000000000006,20.9,41.21000000000001
2019-03-15 14:00:00,27.33,45841.0,0.8146653303356177,4,14,3,36.620000000000005,17.620000000000005,34.94
2019-03-15 15:00:00,25.32,44374.0,0.7973151772424059,4,15,3,34.81000000000001,18.010000000000005,38.460000000000015
2019-03-15 16:00:00,27.26,44614.0,0.7900567113018518,4,16,3,36.34000000000001,21.060000000000006,43.07000000000001
2019-03-15 17:00:00,32.4,47709.0,0.8062178168615487,4,17,3,38.730000000000004,27.710000000000004,48.89
2019-03-15 18:00:00,39.41,52637.0,0.8619146621872805,4,18,3,42.39000000000001,32.18000000000001,51.32999999999999
2019-03-15 19:00:00,30.63,52548.0,0.8724238209634594,4,19,3,38.510000000000005,29.110000000000003,44.04
2019-03-15 20:00:00,24.63,49259.0,0.8487261840747576,4,20,3,32.09,26.520000000000007,40.57000000000001
2019-03-15 21:00:00,32.45,47923.0,0.8292832884412694,4,21,3,31.880000000000003,36.67,39.24
2019-03-15 22:00:00,20.94,51153.0,0.9135349831958448,4,22,3,26.990000000000002,34.77,31.39
2019-03-15 23:00:00,24.16,47751.0,0.9319366578144979,4,23,3,26.710000000000004,17.67,29.82
2019-03-16 00:00:00,11.44,44800.0,0.9145613855647609,5,0,3,18.89,18.490000000000002,20.869999999999997
2019-03-16 01:00:00,8.34,43196.0,0.9044175307136011,5,1,3,16.560000000000002,17.950000000000003,16.29
2019-03-16 02:00:00,6.49,39943.0,0.8469840382801858,5,2,3,12.120000000000003,9.909999999999998,14.370000000000003
2019-03-16 03:00:00,8.4,38489.0,0.8245863881709654,5,3,3,16.680000000000003,6.540000000000001,10.850000000000003
2019-03-16 04:00:00,8.37,39182.0,0.8166110212370495,5,4,3,23.63,6.560000000000002,14.600000000000003
2019-03-16 05:00:00,14.07,41125.0,0.8143322475570033,5,5,3,29.720000000000006,10.740000000000002,18.060000000000002
2019-03-16 06:00:00,23.04,42855.0,0.78559510567297,5,6,3,41.41000000000001,13.110000000000001,18.200000000000006
2019-03-16 07:00:00,23.05,44344.0,0.7782784247176546,5,7,3,42.940000000000005,15.020000000000001,23.210000000000008
2019-03-16 08:00:00,29.83,44659.0,0.7922345186869486,5,8,3,42.59,19.360000000000003,28.640000000000004
2019-03-16 09:00:00,28.88,43686.0,0.7964639869121594,5,9,3,41.540000000000006,16.280000000000005,28.140000000000004
2019-03-16 10:00:00,24.91,42361.0,0.7845803061845888,5,10,3,40.970000000000006,18.500000000000007,28.43
2019-03-16 11:00:00,25.38,41967.0,0.7901028477655014,5,11,3,39.91,18.95,37.84
2019-03-16 12:00:00,26.37,40550.0,0.7947517484538466,5,12,3,33.980000000000004,20.090000000000003,22.74
2019-03-16 13:00:00,13.68,37794.0,0.7790687201657209,5,13,3,28.270000000000007,13.88,20.9
2019-03-16 14:00:00,9.27,35538.0,0.7585403726708074,5,14,3,27.33000000000001,10.840000000000002,17.620000000000005
2019-03-16 15:00:00,7.44,34874.0,0.74203887020635,5,15,3,25.320000000000004,9.230000000000002,18.010000000000005
2019-03-16 16:00:00,14.96,35783.0,0.7354457896323564,5,16,3,27.260000000000005,20.570000000000004,21.060000000000006
2019-03-16 17:00:00,23.74,39829.0,0.7391205973301154,5,17,3,32.400000000000006,23.51000000000001,27.710000000000004
2019-03-16 18:00:00,30.95,46401.0,0.8052376985692782,5,18,3,39.410000000000004,40.92000000000001,32.18000000000001
2019-03-16 19:00:00,25.55,46465.0,0.8339994269081695,5,19,3,30.630000000000006,30.800000000000008,29.110000000000003
2019-03-16 20:00:00,11.64,43727.0,0.8227818457166945,5,20,3,24.630000000000003,26.720000000000006,26.520000000000007
2019-03-16 21:00:00,15.09,42990.0,0.8032438099349388,5,21,3,32.45,28.63000000000001,36.67
2019-03-16 22:00:00,10.92,47106.0,0.8959804108630668,5,22,3,20.94,24.62,34.77
2019-03-16 23:00:00,6.35,45110.0,1.0046848693360662,5,23,3,24.160000000000004,23.640000000000008,17.67
2019-03-17 00:00:00,7.25,42340.0,0.9836065573770492,6,0,3,11.439999999999998,22.71,18.490000000000002
2019-03-17 01:00:00,1.65,41525.0,0.9991982949101503,6,1,3,8.340000000000002,24.97,17.950000000000003
2019-03-17 02:00:00,2.16,38359.0,0.9588875696778218,6,2,3,6.490000000000002,19.060000000000006,9.909999999999998
2019-03-17 03:00:00,-3.96,36643.0,0.9273366242102911,6,3,3,8.400000000000004,20.550000000000008,6.540000000000001
2019-03-17 04:00:00,-0.8,36930.0,0.9240810019518543,6,4,3,8.370000000000003,25.800000000000008,6.560000000000002
2019-03-17 05:00:00,2.52,38966.0,0.9529989050650878,6,5,3,14.070000000000004,39.61000000000001,10.740000000000002
2019-03-17 06:00:00,2.16,39835.0,0.9365923057163745,6,6,3,23.040000000000003,47.96000000000002,13.110000000000001
2019-03-17 07:00:00,-0.07,41006.0,0.9421602250394975,6,7,3,23.05,48.06000000000002,15.020000000000001
2019-03-17 08:00:00,0.5,42877.0,0.9797220323536113,6,8,3,29.830000000000005,46.84000000000002,19.360000000000003
2019-03-17 09:00:00,6.8,43912.0,1.0076304158954406,6,9,3,28.880000000000006,45.31000000000001,16.280000000000005
2019-03-17 10:00:00,8.39,43527.0,1.004880583443131,6,10,3,24.910000000000007,42.660000000000004,18.500000000000007
2019-03-17 11:00:00,7.52,44038.0,1.0130153818148722,6,11,3,25.380000000000003,39.95,18.95
2019-03-17 12:00:00,-1.86,42846.0,1.003019060090208,6,12,3,26.370000000000005,38.690000000000005,20.090000000000003
2019-03-17 13:00:00,-9.6,39763.0,0.9491003701124996,6,13,3,13.680000000000001,36.9,13.88
2019-03-17 14:00:00,-10.99,37545.0,0.8996419698962443,6,14,3,9.270000000000001,37.11000000000001,10.840000000000002
2019-03-17 15:00:00,-2.66,37217.0,0.8736267707429893,6,15,3,7.440000000000001,39.00000000000001,9.230000000000002
2019-03-17 16:00:00,11.03,39182.0,0.8510787335388064,6,16,3,14.960000000000004,46.280000000000015,20.570000000000004
2019-03-17 17:00:00,30.5,44541.0,0.8430682844972247,6,17,3,23.74,50.29000000000001,23.51000000000001
2019-03-17 18:00:00,39.13,52926.0,0.8979106454720617,6,18,3,30.950000000000003,57.90000000000001,40.92000000000001
2019-03-17 19:00:00,33.33,53427.0,0.9125394189607106,6,19,3,25.55,50.19000000000001,30.800000000000008
2019-03-17 20:00:00,26.21,51728.0,0.9003480206326518,6,20,3,11.640000000000002,47.57,26.720000000000006
2019-03-17 21:00:00,28.62,51229.0,0.8897599825781262,6,21,3,15.090000000000002,47.61000000000001,28.63000000000001
2019-03-17 22:00:00,26.16,54859.0,0.9622560617368245,6,22,3,10.920000000000002,44.00999999999999,24.62
2019-03-17 23:00:00,31.54,52206.0,0.9880341880341881,6,23,3,6.35,40.980000000000004,23.640000000000008
2019-03-18 00:00:00,32.16,50251.0,0.9648924908456693,0,0,3,7.250000000000002,38.97,22.71
2019-03-18 01:00:00,28.21,49947.0,0.981439920202344,0,1,3,1.6499999999999995,36.91,24.97
2019-03-18 02:00:00,19.75,47541.0,0.9460823181719887,0,2,3,2.16,35.0,19.060000000000006
2019-03-18 03:00:00,19.08,46637.0,0.9251093392847501,0,3,3,-3.9600000000000004,32.92000000000001,20.550000000000008
2019-03-18 04:00:00,32.21,49460.0,0.9232064031878532,0,4,3,-0.7999999999999998,36.30000000000001,25.800000000000008
2019-03-18 05:00:00,44.18,55532.0,0.9197985277024409,0,5,3,2.5200000000000005,46.830000000000005,39.61000000000001
2019-03-18 06:00:00,47.23,61580.0,0.9581907234745662,0,6,3,2.1600000000000006,52.050000000000004,47.96000000000002
2019-03-18 07:00:00,49.86,63559.0,0.9468896961504886,0,7,3,-0.06999999999999927,51.37000000000001,48.06000000000002
2019-03-18 08:00:00,45.21,63107.0,0.9333296569979045,0,8,3,0.5000000000000009,48.02,46.84000000000002
2019-03-18 09:00:00,42.31,61673.0,0.9337269701569442,0,9,3,6.800000000000001,44.1,45.31000000000001
2019-03-18 10:00:00,39.21,60267.0,0.9240089482971835,0,10,3,8.390000000000002,39.84000000000001,42.660000000000004
2019-03-18 11:00:00,40.83,59565.0,0.9166643640684148,0,11,3,7.519999999999998,37.43000000000001,39.95
2019-03-18 12:00:00,36.25,58900.0,0.9148164110834596,0,12,3,-1.860000000000002,34.02000000000001,38.690000000000005
2019-03-18 13:00:00,35.32,57410.0,0.9098258353661995,0,13,3,-9.600000000000001,33.37,36.9
2019-03-18 14:00:00,34.87,55318.0,0.8822604169645666,0,14,3,-10.99,34.91,37.11000000000001
2019-03-18 15:00:00,36.34,54565.0,0.8555025011368804,0,15,3,-2.6599999999999975,36.70000000000001,39.00000000000001
2019-03-18 16:00:00,43.33,55470.0,0.8519041304874745,0,16,3,11.030000000000003,40.330000000000005,46.280000000000015
2019-03-18 17:00:00,46.12,59567.0,0.8772915642340381,0,17,3,30.500000000000004,44.02,50.29000000000001
2019-03-18 18:00:00,50.01,67169.0,0.9547393038932452,0,18,3,39.13000000000001,44.68,57.90000000000001
2019-03-18 19:00:00,45.99,66029.0,0.9487983281086729,0,19,3,33.330000000000005,38.45,50.19000000000001
2019-03-18 20:00:00,43.65,62089.0,0.9214201387889084,0,20,3,26.210000000000004,30.99,47.57
2019-03-18 21:00:00,41.7,60399.0,0.9026870007262164,0,21,3,28.620000000000005,33.98,47.61000000000001
2019-03-18 22:00:00,41.08,63362.0,0.95775850645622,0,22,3,26.16000000000001,33.67,44.00999999999999
2019-03-18 23:00:00,39.08,60662.0,0.9477009477009477,0,23,3,31.54,26.850000000000005,40.980000000000004
2019-03-19 00:00:00,38.49,57860.0,0.9149448716760864,1,0,3,32.16,22.280000000000005,38.97
2019-03-19 01:00:00,37.45,57572.0,0.9131606667079745,1,1,3,28.21,25.33,36.91
2019-03-19 02:00:00,36.47,54783.0,0.8819048516546514,1,2,3,19.750000000000007,11.780000000000003,35.0
2019-03-19 03:00:00,36.42,53544.0,0.8552600831892322,1,3,3,19.080000000000002,14.610000000000001,32.92000000000001
2019-03-19 04:00:00,40.29,55520.0,0.8620297502615658,1,4,3,32.210000000000015,21.870000000000008,36.30000000000001
2019-03-19 05:00:00,46.96,60894.0,0.9034525832643397,1,5,3,44.18000000000001,28.670000000000005,46.830000000000005
2019-03-19 06:00:00,51.27,66388.0,0.9466942611030317,1,6,3,47.23000000000001,38.52,52.050000000000004
2019-03-19 07:00:00,54.38,67905.0,0.9605071367674156,1,7,3,49.86000000000001,37.89,51.37000000000001
2019-03-19 08:00:00,49.69,66434.0,0.9592441900558583,1,8,3,45.21,32.56,48.02
2019-03-19 09:00:00,46.31,64024.0,0.9406207268056188,1,9,3,42.31000000000001,29.500000000000004,44.1
2019-03-19 10:00:00,44.55,62117.0,0.9186585800927578,1,10,3,39.21,28.46,39.84000000000001
2019-03-19 11:00:00,43.31,60573.0,0.9052007899934167,1,11,3,40.83,29.880000000000006,37.43000000000001
2019-03-19 12:00:00,42.89,59591.0,0.8963431399505086,1,12,3,36.25,29.140000000000004,34.02000000000001
2019-03-19 13:00:00,42.48,57809.0,0.8748466088491182,1,13,3,35.32,30.040000000000003,33.37
2019-03-19 14:00:00,43.74,55696.0,0.8447142837295247,1,14,3,34.870000000000005,27.540000000000003,34.91
2019-03-19 15:00:00,44.61,54631.0,0.8166491043203372,1,15,3,36.34000000000001,27.980000000000004,36.70000000000001
2019-03-19 16:00:00,48.96,55158.0,0.7974241282455299,1,16,3,43.330000000000005,33.40000000000001,40.330000000000005
2019-03-19 17:00:00,54.62,58944.0,0.8201254468199906,1,17,3,46.12000000000001,36.70000000000001,44.02
2019-03-19 18:00:00,60.73,66058.0,0.8964116991347736,1,18,3,50.01000000000001,43.050000000000004,44.68
2019-03-19 19:00:00,52.55,65702.0,0.9058801326467337,1,19,3,45.99000000000001,34.39,38.45
2019-03-19 20:00:00,46.46,61795.0,0.886095440737993,1,20,3,43.65,30.080000000000005,30.99
2019-03-19 21:00:00,44.72,60339.0,0.87695666969147,1,21,3,41.7,27.350000000000005,33.98
2019-03-19 22:00:00,41.08,62955.0,0.9318566285441637,1,22,3,41.08,25.170000000000005,33.67
2019-03-19 23:00:00,38.28,60199.0,0.9172059808078554,1,23,3,39.08,28.140000000000008,26.850000000000005
2019-03-20 00:00:00,36.3,57529.0,0.8950940645925386,2,0,3,38.49000000000001,26.860000000000003,22.280000000000005
2019-03-20 01:00:00,35.05,57010.0,0.8978123510692269,2,1,3,37.45000000000001,25.880000000000006,25.33
2019-03-20 02:00:00,34.33,54392.0,0.8704409193105171,2,2,3,36.47,24.32,11.780000000000003
2019-03-20 03:00:00,34.69,53525.0,0.8500581170089113,2,3,3,36.42000000000001,23.720000000000002,14.610000000000001
2019-03-20 04:00:00,37.2,55881.0,0.8686746073894241,2,4,3,40.290000000000006,27.180000000000003,21.870000000000008
2019-03-20 05:00:00,44.77,60837.0,0.9075534691140237,2,5,3,46.960000000000015,37.69000000000001,28.670000000000005
2019-03-20 06:00:00,48.37,65704.0,0.9404257105671943,2,6,3,51.27000000000001,43.46,38.52
2019-03-20 07:00:00,48.01,66855.0,0.9500109986801584,2,7,3,54.380000000000024,43.720000000000006,37.89
